,sent_id,word_id,word,value
1248,205,66,@minpres,0.45641066265397123
1249,205,72,zitten,0.41156946461070676
1250,205,77,echt,0.38547513145944406
1251,206,4,corona,0.5187239337893178
1252,206,6,meter,0.16879396806402297
1253,206,20,we,0.34367176301360564
1254,206,21,weer,0.42533793093602507
1255,206,87,#lockdown,0.635146786714314
1256,207,6,meter,0.2402470687847562
1257,207,10,afstand,0.18490762633910082
1258,207,39,elkaar,0.6149770245699931
1259,207,110,houd,0.7279380295828829
1260,208,1,lockdown,0.17545430465289635
1261,208,3,allemaal,0.282432587847689
1262,208,4,corona,0.24550196411507652
1263,208,5,gewoon,0.23555305374671337
1264,208,10,afstand,0.06148544677566624
1265,208,13,houden,0.11315071626164391
1266,208,14,mensen,0.1639834051863664
1267,208,65,waarom,0.282432587847689
1268,208,77,echt,0.26980192494948396
1269,208,91,buiten,0.2547935317914251
1270,208,113,nou,0.3437511142338236
1271,208,127,heel,0.3040507961522545
1272,208,136,werk,0.29410188578389135
1273,208,142,zorg,0.3283507569866619
1274,208,150,zegt,0.3283507569866619
1275,209,1,lockdown,0.2248518646333961
1276,209,10,afstand,0.07879611379542042
1277,209,13,houden,0.14500726890894766
1278,209,23,handen,0.331684032563742
1279,209,47,wij,0.3551811210943703
1280,209,81,wassen,0.37690359060457745
1281,209,82,zoals,0.4269822796083635
1282,209,83,dragen,0.40938971342566055
1283,209,149,net,0.44053110670720064
1284,210,3,allemaal,0.42412671844842736
1285,210,5,gewoon,0.7074562072842406
1286,210,6,meter,0.11996551813743651
1287,210,37,wel,0.26233037422757666
1288,210,123,️,0.4862234987007539
1289,211,0,anderhalve,0.1886561128914165
1290,211,6,meter,0.07718181958475241
1291,211,11,blijven,0.738497550781452
1292,211,18,thuis,0.2355062120069923
1293,211,23,handen,0.2500526751259093
1294,211,62,mondkapje,0.28414316591234545
1295,211,81,wassen,0.28414316591234545
1296,211,114,waar,0.22607944833578783
1297,211,129,open,0.28722307467086144
1298,212,6,meter,0.19837327861096696
1299,212,59,vaccin,0.6140406081367733
1300,212,152,nee,0.7639385930113475
1301,213,6,meter,0.23459397938005133
1302,213,22,werkt,0.45722560240643917
1303,213,63,alle,0.41875909812849377
1304,213,76,samenleving,0.4629951782446044
1305,213,106,komen,0.4318262795801713
1306,213,108,anders,0.3996407890387393
1307,215,6,meter,0.06985082408853599
1308,215,10,afstand,0.05376111411212689
1309,215,13,houden,0.09893574638899118
1310,215,28,zeg,0.29579954240433337
1311,215,45,regels,0.26585331009245583
1312,215,71,zeggen,0.8613015001535003
1313,215,93,personen,0.2871005000511668
1314,216,2,via,0.35595821994809823
1315,216,10,afstand,0.07198221633999627
1316,216,12,gaan,0.252970439990639
1317,216,14,mensen,0.3839571660383821
1318,216,91,buiten,0.2982917761719939
1319,216,102,houdt,0.32151470396144566
1320,216,140,blijf,0.6814289902298118
1321,217,48,#stopdelockdown,1.0
1322,218,10,afstand,0.07781341531128347
1323,218,50,mee,0.38043015466818203
1324,218,56,maken,0.35404098162756215
1325,218,75,onze,0.3990684121869128
1326,218,80,neem,0.4350370635377581
1327,218,110,houd,0.6126663928174858
1328,219,1,lockdown,0.5053664404026434
1329,219,4,corona,0.35356343625236225
1330,219,10,afstand,0.0885492135261547
1331,219,18,thuis,0.3510551401811064
1332,219,34,verplicht,0.47983261137838884
1333,219,41,mondkapjes,0.36980726971838884
1334,219,110,houd,0.34859752024036755
1335,220,6,meter,0.10111053275898756
1336,220,14,mensen,0.20754902237916317
1337,220,22,werkt,0.3941305260478929
1338,220,24,nieuwe,0.37627096972954094
1339,220,25,normaal,0.3475911814655569
1340,220,44,nodig,0.36459660146308853
1341,220,48,#stopdelockdown,0.3540724887008306
1342,220,49,helemaal,0.41558399481087105
1343,220,70,alleen,0.3129754846978139
1344,221,8,week,0.7320428713452289
1345,221,24,nieuwe,0.681258566560915
1346,222,1,lockdown,0.36019738495426906
1347,222,10,afstand,0.12622601186761068
1348,222,18,thuis,0.5004255659210071
1349,222,110,houd,0.49692225345269075
1350,222,140,blijf,0.5974674591944263
1351,223,6,meter,0.12175485866430093
1352,223,29,m,0.283599377296744
1353,223,55,grote,0.4688798616002677
1354,223,56,maken,0.42636552931084154
1355,223,64,mag,0.4224040775206323
1356,223,68,virus,0.3944598388893128
1357,223,77,echt,0.4112024917082773
1358,224,1,lockdown,0.20717836723444447
1359,224,3,allemaal,0.33349949731835815
1360,224,10,afstand,0.07260268989617283
1361,224,13,houden,0.13360960674559494
1362,224,15,mogen,0.38772017504654305
1363,224,20,we,0.19206264850780747
1364,224,23,handen,0.3056134598498058
1365,224,45,regels,0.3590265147827316
1366,224,69,”,0.38772017504654305
1367,224,81,wassen,0.34727873230479805
1368,224,83,dragen,0.3772114255240563
1369,225,8,week,0.3810359221157629
1370,225,10,afstand,0.07333879893547589
1371,225,37,wel,0.20836713100748736
1372,225,39,elkaar,0.24391463590671097
1373,225,50,mee,0.35855373409057995
1374,225,68,virus,0.61742406833556
1375,225,110,houd,0.288717679449095
1376,225,142,zorg,0.3916512184552662
1377,226,10,afstand,0.12839233186645474
1378,226,13,houden,0.23627842156205306
1379,226,21,weer,0.42035822729869443
1380,226,61,#blijfthuis,0.6584638883918967
1381,226,90,binnen,0.5633934549213024
1382,227,10,afstand,0.0810128545040359
1383,227,13,houden,0.14908670253266906
1384,227,22,werkt,0.4102994012244425
1385,227,23,handen,0.3410151716512705
1386,227,52,goed,0.3554893919953063
1387,227,68,virus,0.3410151716512705
1388,227,81,wassen,0.3875068740950009
1389,227,109,bent,0.44574160500437254
1390,227,114,waar,0.3083211241080813
1391,228,3,allemaal,0.2735658659111613
1392,228,4,corona,0.23779464653084048
1393,228,20,we,0.15754681842315654
1394,228,21,weer,0.19498441532133134
1395,228,22,werkt,0.3016243392431443
1396,228,37,wel,0.33841129482670107
1397,228,41,mondkapjes,0.24871969205676575
1398,228,49,helemaal,0.3180424746385245
1399,228,59,vaccin,0.23951715873895482
1400,228,94,mtr,0.29798746015240085
1401,228,105,daarom,0.3180424746385245
1402,228,130,besmet,0.3180424746385245
1403,228,152,nee,0.29798746015240085
1404,229,0,anderhalve,0.2092492449251044
1405,229,6,meter,0.08560675412278085
1406,229,19,wanneer,0.3469664962752699
1407,229,44,nodig,0.30869119926259864
1408,229,75,onze,0.33790734518218707
1409,229,105,daarom,0.7037208862491113
1410,229,126,@nos,0.35186044312455567
1411,230,1,lockdown,0.28236368798930256
1412,230,4,corona,0.3950934126882141
1413,230,9,zie,0.5284243716918267
1414,230,73,maatregelen,0.4342000426040371
1415,230,115,dag,0.5444354409479703
1416,231,6,meter,0.09163262102481819
1417,231,8,week,0.36641982461459083
1418,231,10,afstand,0.07052560738674284
1419,231,21,weer,0.46180358077911954
1420,231,30,moeten,0.2701862482662107
1421,231,35,gaat,0.2719972803310087
1422,231,39,elkaar,0.2345583524345919
1423,231,72,zitten,0.330419999748584
1424,231,108,anders,0.31220010901234657
1425,231,112,iedereen,0.27384281031124275
1426,231,133,lekker,0.39429259105269526
1427,232,14,mensen,0.15964983700469085
1428,232,21,weer,0.1959843430192104
1429,232,35,gaat,0.4617305755728347
1430,232,44,nodig,0.28045320247140837
1431,232,61,#blijfthuis,0.306996757022344
1432,232,86,#houdafstand,0.31967347411593894
1433,232,121,zelfs,0.32437394668329717
1434,232,138,#coronavirus,0.5853173049534123
1435,233,6,meter,0.16954656265098036
1436,233,71,zeggen,0.6968694149886466
1437,233,130,besmet,0.6968694149886466
1438,234,5,gewoon,0.418357428628388
1439,234,10,afstand,0.21840424483560103
1440,234,65,waarom,0.5016185073103477
1441,234,97,hou,0.4968555417076656
1442,234,129,open,0.5280057684792419
1443,235,6,meter,0.10708186372959333
1444,235,14,mensen,0.2198063399051801
1445,235,20,we,0.2180232701252305
1446,235,21,weer,0.26983178890754667
1447,235,72,zitten,0.3861287496843195
1448,235,89,:/,0.39010187983501454
1449,235,90,binnen,0.3616474091089841
1450,235,116,straks,0.43400569795690785
1451,235,145,twee,0.44659895254987736
1452,236,10,afstand,0.09972797937255871
1453,236,13,houden,0.18352785722616546
1454,236,35,gaat,0.3846225529614072
1455,236,71,zeggen,0.5325773697181537
1456,236,116,straks,0.5251698722529998
1457,236,132,hele,0.4989942865880823
1458,237,4,corona,0.3902997741929633
1459,237,59,vaccin,0.39312698723446654
1460,237,61,#blijfthuis,0.5013125047809904
1461,237,68,virus,0.41146739614830186
1462,237,69,”,0.5220130387547989
1463,238,10,afstand,0.10355948797896657
1464,238,13,houden,0.190578923224913
1465,238,27,nl,0.5697956536376081
1466,238,37,wel,0.29422888991905227
1467,238,52,goed,0.45442540745375215
1468,238,113,nou,0.5789774857152492
1469,239,4,corona,0.6400934613092542
1470,239,10,afstand,0.08015502561994615
1471,239,13,houden,0.14750805331151554
1472,239,14,mensen,0.2137756938144455
1473,239,26,s,0.4059548230750881
1474,239,83,dragen,0.4164500174891036
1475,239,84,minder,0.4220982399333157
1476,240,19,wanneer,0.438991238413545
1477,240,28,zeg,0.45867208137784576
1478,240,70,alleen,0.3352665801530609
1479,240,77,echt,0.36580175039445234
1480,240,107,#anderhalvemetersamenleving,0.3829266044801701
1481,240,145,twee,0.45172915511705714
1482,241,10,afstand,0.08960771423876848
1483,241,51,even,0.44311781542529166
1484,241,97,hou,0.4077035172352262
1485,241,108,anders,0.7933441253552244
1486,242,10,afstand,0.11026110871373127
1487,242,12,gaan,0.3874957260751903
1488,242,13,houden,0.20291181216071585
1489,242,29,m,0.3336910828155158
1490,242,125,samen,0.5728678931489833
1491,242,145,twee,0.5974855520535938
1492,243,10,afstand,0.18620805676330568
1493,243,13,houden,0.34267580543621384
1494,243,51,even,0.9208147761439733
1495,244,6,meter,0.06644739155981816
1496,244,15,mogen,0.8193351872157981
1497,244,20,we,0.13528974090090967
1498,244,37,wel,0.14530149467085773
1499,244,39,elkaar,0.17008998011336848
1500,244,45,regels,0.2528997935771872
1501,244,51,even,0.2528997935771872
1502,244,72,zitten,0.23960404992172646
1503,244,139,n,0.2657093215182745
1504,245,6,meter,0.08733170759065785
1505,245,51,even,0.33238582138379263
1506,245,61,#blijfthuis,0.3447160888714659
1507,245,87,#lockdown,0.32861632492365733
1508,245,138,#coronavirus,0.32861632492365733
1509,245,151,zoveel,0.7396528095348652
1510,246,20,we,0.4488935824513627
1511,246,123,️,0.8935852234868153
1512,247,10,afstand,0.06544188361049766
1513,247,23,handen,0.27547079175570277
1514,247,31,mogelijk,0.6071086911040487
1515,247,40,jaar,0.3006064282036738
1516,247,81,wassen,0.3130266166775974
1517,247,95,#anderhalvemeter,0.28969567160383236
1518,247,112,iedereen,0.25410329643369545
1519,247,121,zelfs,0.3546180553830751
1520,247,137,#corona,0.2977521115135733
1521,248,10,afstand,0.16749836326544915
1522,248,13,houden,0.3082446460101083
1523,248,133,lekker,0.9364451593710648
1524,249,0,anderhalve,0.5003164050152556
1525,249,6,meter,0.2046863465770915
1526,249,69,”,0.8413007752269895
1527,250,29,m,1.0
1528,251,10,afstand,0.09428521905537299
1529,251,12,gaan,0.3313509164040381
1530,251,17,steeds,0.4417363169342616
1531,251,20,we,0.24942145962925694
1532,251,42,vakantie,0.46624847703833316
1533,251,97,hou,0.4289855595439151
1534,251,152,nee,0.4717611438067765
1535,252,6,meter,0.11285235860514722
1536,252,20,we,0.22977224534092297
1537,252,49,helemaal,0.4638451873727985
1538,252,59,vaccin,0.3493208933823754
1539,252,106,komen,0.41546346830460923
1540,252,141,af,0.4856005250442384
1541,252,152,nee,0.4345961948831853
1542,253,6,meter,0.11075672948655209
1543,253,14,mensen,0.22734971619268815
1544,253,32,overheid,0.46902510210612613
1545,253,70,alleen,0.34283412567141336
1546,253,101,horeca,0.4489000285391095
1547,253,128,nederland,0.41216815766676895
1548,253,135,tijd,0.47658309188762754
1549,254,1,lockdown,0.2785155737004481
1550,254,10,afstand,0.09760179162791693
1551,254,13,houden,0.17961506682080797
1552,254,29,m,0.29537928570636635
1553,254,67,t,0.48835579232132914
1554,254,80,neem,0.545669363771983
1555,254,83,dragen,0.5070956875884179
1556,255,5,gewoon,0.3729245550904473
1557,255,6,meter,0.12647592039467032
1558,255,37,wel,0.2765667672097301
1559,255,39,elkaar,0.32374915372537033
1560,255,60,‘,0.4130571884697341
1561,255,66,@minpres,0.5057509438307154
1562,255,67,t,0.4870607440309657
1563,256,5,gewoon,0.5818054728495433
1564,256,6,meter,0.1973170757057163
1565,256,118,per,0.789030014256279
1566,257,1,lockdown,0.19142460265557523
1567,257,3,allemaal,0.30814032185010415
1568,257,10,afstand,0.06708200885362624
1569,257,13,houden,0.12344998285125497
1570,257,19,wanneer,0.3532554278325955
1571,257,20,we,0.7098331098242577
1572,257,37,wel,0.1905906004725637
1573,257,41,mondkapjes,0.2801539793920017
1574,257,128,nederland,0.3243498097992703
1575,258,1,lockdown,0.5082635151249549
1576,258,24,nieuwe,0.8612016019451106
1577,259,0,anderhalve,0.3396486555156346
1578,259,1,lockdown,0.30518448527149966
1579,259,6,meter,0.13895495274674535
1580,259,38,beter,0.5351176924462965
1581,259,41,mondkapjes,0.44664398834535196
1582,259,132,hele,0.5351176924462965
1583,260,0,anderhalve,0.17866124378607745
1584,260,6,meter,0.07309278068620638
1585,260,8,week,0.2922828527667954
1586,260,10,afstand,0.05625630584204844
1587,260,12,gaan,0.19770414367199085
1588,260,20,we,0.14882003835864246
1589,260,21,weer,0.18418390455540257
1590,260,58,denk,0.2690894594252139
1591,260,70,alleen,0.2262499053160514
1592,260,86,#houdafstand,0.3004255734841673
1593,260,102,houdt,0.25127358448284876
1594,260,123,️,0.5924940450688337
1595,260,125,samen,0.2922828527667954
1596,260,137,#corona,0.2559589199803583
1597,261,30,moeten,0.20498084609647357
1598,261,35,gaat,0.20635481271147452
1599,261,57,natuurlijk,0.26458833141943566
1600,261,107,#anderhalvemetersamenleving,0.2457759298866388
1601,261,133,lekker,0.2991359828347708
1602,261,139,n,0.8339696726757507
1603,262,0,anderhalve,0.20003360899998035
1604,262,6,meter,0.08183651027310992
1605,262,10,afstand,0.06298597081337769
1606,262,13,houden,0.11591210742879827
1607,262,20,we,0.16662264704727517
1608,262,21,weer,0.2062169184943073
1609,262,35,gaat,0.24291903884357666
1610,262,70,alleen,0.25331506787484037
1611,262,86,#houdafstand,0.33636400612929035
1612,262,123,️,0.6633711913929464
1613,262,125,samen,0.32724721181140737
1614,262,137,#corona,0.2865780257340744
1615,263,10,afstand,0.10015481814720588
1616,263,13,houden,0.18431336201814957
1617,263,14,mensen,0.26711569951704467
1618,263,33,quarantaine,0.5274176152250765
1619,263,73,maatregelen,0.43948550667075886
1620,263,77,echt,0.43948550667075886
1621,263,120,ga,0.46923601530357023
1622,264,21,weer,0.25920690311389505
1623,264,46,ruimte,0.4169163068467812
1624,264,50,mee,0.3870673636951546
1625,264,80,neem,0.4426269769285589
1626,264,107,#anderhalvemetersamenleving,0.3636709158711189
1627,264,120,ga,0.37092455938616653
1628,264,136,werk,0.3786967466379292
1629,265,6,meter,0.09758564187951393
1630,265,10,afstand,0.07510738630857082
1631,265,17,steeds,0.35188612313688183
1632,265,21,weer,0.24590259641477805
1633,265,23,handen,0.3161567184750857
1634,265,26,s,0.3803904432031126
1635,265,39,elkaar,0.2497967113079893
1636,265,97,hou,0.34172889944224116
1637,265,120,ga,0.35188612313688183
1638,265,136,werk,0.3592593875139903
1639,265,148,vandaag,0.35188612313688183
1640,266,10,afstand,0.07095890618395101
1641,266,39,elkaar,0.23599944391541683
1642,266,56,maken,0.3228538511011892
1643,266,58,denk,0.33941606048671485
1644,266,80,neem,0.39671506583571065
1645,266,86,#houdafstand,0.37894187620454794
1646,266,98,jij,0.35504668791147925
1647,266,110,houd,0.2793485989278484
1648,266,120,ga,0.3324500508714262
1649,266,137,#corona,0.3228538511011892
1650,267,5,gewoon,0.6334204438314868
1651,267,51,even,0.40880809478523933
1652,267,67,t,0.41364161791674314
1653,267,70,alleen,0.33247796739142227
1654,267,120,ga,0.38731575762015213
1655,268,60,‘,0.6712970535359983
1656,268,148,vandaag,0.7411884145842317
1657,269,4,corona,0.25464235315562433
1658,269,6,meter,0.08286121080303861
1659,269,23,handen,0.5369053887805713
1660,269,33,quarantaine,0.3358387347360734
1661,269,35,gaat,0.2459607040734609
1662,269,36,leven,0.34558354386789275
1663,269,81,wassen,0.3050517193761124
1664,269,100,geven,0.3565494595690411
1665,269,133,lekker,0.3565494595690411
1666,270,10,afstand,0.1341677806532365
1667,270,59,vaccin,0.539591912673557
1668,270,62,mondkapje,0.6417615772643751
1669,270,110,houd,0.5281871376311799
1670,271,6,meter,0.1176552589590168
1671,271,16,regel,0.4768599555920593
1672,271,77,echt,0.397356920103884
1673,271,96,kant,0.49823852782937067
1674,271,114,waar,0.3446334406517879
1675,271,147,staan,0.4835860438520878
1676,272,37,wel,0.25427731880682825
1677,272,68,virus,0.7534630625476559
1678,272,95,#anderhalvemeter,0.39618535697061763
1679,272,131,zit,0.45899196228123834
1680,273,25,normaal,0.420797543437453
1681,273,69,”,0.503110359045937
1682,273,87,#lockdown,0.46059373594461883
1683,273,95,#anderhalvemeter,0.41704583286888786
1684,273,137,#corona,0.4286438822063691
1685,274,10,afstand,0.06506370148475815
1686,274,17,steeds,0.304830387498044
1687,274,78,kans,0.26962169362141525
1688,274,83,dragen,0.33804218028333716
1689,274,88,komt,0.3145910440378385
1690,274,97,hou,0.2960314317246809
1691,274,122,groot,0.7275126409397437
1692,275,37,wel,0.24663737245659398
1693,275,57,natuurlijk,0.42927666177134355
1694,275,64,mag,0.39129882271758515
1695,275,71,zeggen,0.4635847648915381
1696,275,76,samenleving,0.44520121608542296
1697,275,94,mtr,0.4343521940344132
1698,276,6,meter,0.14526788339128535
1699,276,17,steeds,0.5238245229351833
1700,276,66,@minpres,0.5808961018363845
1701,276,119,gehouden,0.6058587542472553
1702,277,6,meter,0.17966237229878634
1703,277,16,regel,0.7281764677072896
1704,277,58,denk,0.6614230596655268
1705,278,6,meter,0.23730567617910892
1706,278,10,afstand,0.18264376552451206
1707,278,13,houden,0.3361164954241052
1708,278,87,#lockdown,0.8929462315682958
1709,279,24,nieuwe,0.3636137727021234
1710,279,29,m,0.22759094696218635
1711,279,59,vaccin,0.3024474538549904
1712,279,66,@minpres,0.39071929997629345
1713,279,68,virus,0.31655742381067936
1714,279,76,samenleving,0.3856786625697856
1715,279,111,nooit,0.3960185422066547
1716,279,121,zelfs,0.4075095487741312
1717,280,10,afstand,0.09687559324771036
1718,280,13,houden,0.17827865517907066
1719,280,14,mensen,0.25836991504949136
1720,280,105,daarom,0.5173447709093755
1721,280,124,rt,0.4250960659718207
1722,280,128,nederland,0.4684054753435992
1723,280,138,#coronavirus,0.4736252325561941
1724,281,6,meter,1.0
1725,282,1,lockdown,0.2615226266945032
1726,282,48,#stopdelockdown,0.41698135259229185
1727,282,88,komt,0.44312388820360005
1728,282,97,hou,0.41698135259229185
1729,282,107,#anderhalvemetersamenleving,0.42097862679503284
1730,282,132,hele,0.4585599572493271
1731,283,1,lockdown,0.2027654803462333
1732,283,30,moeten,0.27221918655380223
1733,283,37,wel,0.4037641360429475
1734,283,43,blijft,0.3741839111363788
1735,283,47,wij,0.32029296597577384
1736,283,52,goed,0.3117992289727353
1737,283,94,mtr,0.35553378755186044
1738,283,103,prima,0.3741839111363788
1739,283,136,werk,0.3398817159811379
1740,284,5,gewoon,0.38639848797448273
1741,284,10,afstand,0.10086001131659902
1742,284,13,houden,0.18561111809546624
1743,284,20,we,0.2668143691328244
1744,284,21,weer,0.330217038245483
1745,284,41,mondkapjes,0.421220741816531
1746,284,56,maken,0.45890001448526274
1747,284,129,open,0.487670629516676
1748,285,4,corona,0.18420796194439465
1749,285,7,vooral,0.2579274361301893
1750,285,10,afstand,0.04613449379360986
1751,285,20,we,0.12204386749635839
1752,285,26,s,0.23365372440206852
1753,285,36,leven,0.24999470633434087
1754,285,59,vaccin,0.3710846169641814
1755,285,60,‘,0.587290025046459
1756,285,97,hou,0.41981196697870277
1757,285,98,jij,0.2308364108295481
1758,285,152,nee,0.2308364108295481
1759,286,6,meter,0.13339493371430539
1760,286,37,wel,0.29169667605025257
1761,286,62,mondkapje,0.4910905053311045
1762,286,88,komt,0.4964135752833127
1763,286,90,binnen,0.45051449877511796
1764,286,108,anders,0.4544878492127965
1765,287,10,afstand,1.0
1766,288,10,afstand,0.12273029320595895
1767,288,13,houden,0.22585865943080075
1768,288,58,denk,0.5870529136167494
1769,288,91,buiten,0.5085900242025945
1770,288,120,ga,0.5750045260564396
1771,289,29,m,0.4655038922895836
1772,289,37,wel,0.43701514638982186
1773,289,132,hele,0.7696258104359094
1774,290,10,afstand,0.029089506771577987
1775,290,18,thuis,0.11532593538483815
1776,290,20,we,0.07695317793768934
1777,290,23,handen,0.2448984968050044
1778,290,110,houd,0.11451857697857774
1779,290,123,️,0.9191161387956088
1780,290,136,werk,0.1391431508867272
1781,290,142,zorg,0.15534670511000384
1782,290,148,vandaag,0.13628744474957924
1783,291,10,afstand,0.19485784698194678
1784,291,13,houden,0.3585938805267822
1785,291,148,vandaag,0.9129298156585225
1786,292,10,afstand,0.11650684984900443
1787,292,39,elkaar,0.3874855639040384
1788,292,52,goed,0.5112392282640493
1789,292,89,:/,0.5514636050692873
1790,292,102,houdt,0.5203877741378976
1791,293,6,meter,0.08743721652875956
1792,293,17,steeds,0.31529170223805614
1793,293,25,normaal,0.6011718970908048
1794,293,48,#stopdelockdown,0.30619077970053904
1795,293,52,goed,0.29530157317002487
1796,293,76,samenleving,0.3451325542021781
1797,293,88,komt,0.32538732964794675
1798,293,111,nooit,0.35438541005227325
1799,294,8,week,0.33026468881791704
1800,294,9,zie,0.3394655471590655
1801,294,10,afstand,0.06356675106696648
1802,294,12,gaan,0.22339558023932282
1803,294,14,mensen,0.16953430190769403
1804,294,21,weer,0.416236801765399
1805,294,50,mee,0.3107781459459116
1806,294,80,neem,0.35538721198886575
1807,294,97,hou,0.28922050081716805
1808,294,111,nooit,0.33474399809771765
1809,294,132,hele,0.3180596438326226
1810,295,11,blijven,0.32352470756610735
1811,295,27,nl,0.4295568265851452
1812,295,35,gaat,0.30109886203848363
1813,295,65,waarom,0.35861946631110525
1814,295,115,dag,0.4295568265851452
1815,295,118,per,0.4056238800826576
1816,295,128,nederland,0.37748437137320234
1817,296,1,lockdown,0.2637688493043554
1818,296,21,weer,0.30263020730562157
1819,296,37,wel,0.2626196563945701
1820,296,39,elkaar,0.30742266096242077
1821,296,72,zitten,0.4330632207447737
1822,296,82,zoals,0.5008836584445252
1823,296,116,straks,0.486759676746325
1824,297,6,meter,1.0
1825,298,10,afstand,0.08260405578564863
1826,298,13,houden,0.15201496562861488
1827,298,14,mensen,0.22030732572144435
1828,298,39,elkaar,0.27472959039185807
1829,298,50,mee,0.4038516185549897
1830,298,71,zeggen,0.4411304734654793
1831,298,91,buiten,0.3423083057477426
1832,298,145,twee,0.44761684739714375
1833,298,152,nee,0.41331381770062964
1834,299,78,kans,0.5705272732303804
1835,299,107,#anderhalvemetersamenleving,0.632415952960878
1836,299,114,waar,0.5239739429980189
1837,300,0,anderhalve,0.28394768752984734
1838,300,6,meter,0.11616691796809224
1839,300,39,elkaar,0.29736048779637286
1840,300,90,binnen,0.39233034842786446
1841,300,91,buiten,0.37050601148828893
1842,300,112,iedereen,0.34716321464778377
1843,300,127,heel,0.4421330752792754
1844,300,131,zit,0.45853455432144635
1845,301,5,gewoon,0.248123287794392
1846,301,10,afstand,0.06476660337373473
1847,301,13,houden,0.11918897797571514
1848,301,20,we,0.17133311997948317
1849,301,30,moeten,0.248123287794392
1850,301,49,helemaal,0.3458731189318947
1851,301,65,waarom,0.2975045373531899
1852,301,70,alleen,0.5209527238454792
1853,301,71,zeggen,0.3458731189318947
1854,301,131,zit,0.33215744955674736
1855,301,147,staan,0.3458731189318947
1856,302,0,anderhalve,0.26519945386378696
1857,302,6,meter,0.10849675681524633
1858,302,13,houden,0.15367331389957037
1859,302,21,weer,0.27339712779050407
1860,302,37,wel,0.23725146408499595
1861,302,49,helemaal,0.44594281516428597
1862,302,113,nou,0.46685849304595434
1863,302,129,open,0.40375793486019507
1864,302,131,zit,0.42825886148813985
1865,303,1,lockdown,0.2228053441020634
1866,303,12,gaan,0.2743964386018037
1867,303,20,we,0.206549482270566
1868,303,29,m,0.4725917658249986
1869,303,53,zien,0.3954402363336839
1870,303,60,‘,0.3313137947976873
1871,303,71,zeggen,0.41696499576522944
1872,303,111,nooit,0.4111655245056387
1873,304,6,meter,0.0657203478542416
1874,304,35,gaat,0.1950807002881649
1875,304,42,vakantie,0.5002653081181122
1876,304,45,regels,0.5002653081181122
1877,304,57,natuurlijk,0.2501326540590561
1878,304,102,houdt,0.225929116716603
1879,304,103,prima,0.26636635231226585
1880,304,108,anders,0.22391479731728298
1881,304,121,zelfs,0.2740953275433745
1882,304,131,zit,0.2594116374979694
1883,304,144,lijkt,0.282792808396422
1884,305,4,corona,0.6134676091367872
1885,305,10,afstand,0.07682083148730859
1886,305,21,weer,0.2515124390544216
1887,305,27,nl,0.422676634894003
1888,305,29,m,0.23248837909241807
1889,305,31,mogelijk,0.35633597232142655
1890,305,39,elkaar,0.2554953914470741
1891,305,72,zitten,0.35991379672249313
1892,306,1,lockdown,0.18364481715544895
1893,306,6,meter,0.0836161670122855
1894,306,14,mensen,0.1716384361247476
1895,306,20,we,0.17024610454475833
1896,306,57,natuurlijk,0.6364888336688377
1897,306,114,waar,0.24492681063747745
1898,306,146,jullie,0.6601001824904593
1899,307,6,meter,0.09487077994257098
1900,307,10,afstand,0.07301787620908133
1901,307,11,blijven,0.30258351429242447
1902,307,18,thuis,0.28948084062581125
1903,307,26,s,0.36980786655004266
1904,307,39,elkaar,0.48569458318751235
1905,307,45,regels,0.36107964663118247
1906,307,52,goed,0.32040693513721
1907,307,110,houd,0.2874542818179362
1908,307,136,werk,0.3492646831920636
1909,308,1,lockdown,0.23508756639682082
1910,308,10,afstand,0.08238306879907045
1911,308,29,m,0.24932177586387225
1912,308,54,doe,0.4225040158591129
1913,308,70,alleen,0.33132572849288855
1914,308,89,:/,0.3899450047399486
1915,308,90,binnen,0.36150197666013684
1916,308,91,buiten,0.34139254343742503
1917,308,92,tijdens,0.4338311674338687
1918,309,0,anderhalve,0.3241011385272219
1919,309,3,allemaal,0.46877439926671044
1920,309,6,meter,0.1325942489624942
1921,309,10,afstand,0.10205197493517242
1922,309,13,houden,0.1878046702980141
1923,309,37,wel,0.28994580685181914
1924,309,38,beter,0.5106225228673725
1925,309,53,zien,0.5168545716110654
1926,310,6,meter,0.13007314956623803
1927,310,35,gaat,0.38610205110822826
1928,310,56,maken,0.4554948186244175
1929,310,113,nou,0.559701104205739
1930,310,133,lekker,0.559701104205739
1931,311,6,meter,0.11379836651325687
1932,311,11,blijven,0.36295168734949346
1933,311,14,mensen,0.23359326742418662
1934,311,18,thuis,0.34723491068633705
1935,311,30,moeten,0.3355437546494765
1936,311,92,tijdens,0.4612278659032416
1937,311,129,open,0.42348725254614744
1938,311,136,werk,0.4189461755462184
1939,312,10,afstand,0.18435820131433373
1940,312,13,houden,0.3392715450785495
1941,312,38,beter,0.9224461351798041
1942,313,2,via,0.3674341176931797
1943,313,10,afstand,0.07430288350790877
1944,313,18,thuis,0.29457527793880184
1945,313,50,mee,0.363267148114841
1946,313,54,doe,0.3810645455387251
1947,313,98,jij,0.3717784575676303
1948,313,110,houd,0.2925130546745659
1949,313,137,#corona,0.33806851568798624
1950,313,147,staan,0.39679971969837313
1951,314,6,meter,0.14590697838340005
1952,314,26,s,0.5687478106893502
1953,314,137,#corona,0.51094228806184
1954,314,143,aantal,0.6278336242709757
1955,315,6,meter,0.142111902128387
